,player,player_id,season,team,conference,ATT,COMPLETIONS,INT,PCT,TD,YDS,YPA
1269,Deondre Ford,3928970.0,2015,Kansas,Big 12,23,11,1,0.478,0,132,5.7
4112,Taisun Phommachanh,4426430.0,2021,Clemson,ACC,19,11,1,0.579,1,131,6.9
2724,Kavika Johnson,3915879.0,2016,UTEP,Conference USA,21,12,1,0.571,1,131,6.2
3360,Miller Mosley,4250105.0,2020,Georgia Southern,Sun Belt,15,6,2,0.4,1,131,8.7
1999,Jack Tuttle,4361025.0,2023,Michigan,Big Ten,17,15,0,0.882,1,130,7.6
1050,Cornelious Brown,4568411.0,2019,Georgia State,Sun Belt,28,11,1,0.393,0,130,4.6
968,Cole Snyder,4570057.0,2021,Rutgers,Big Ten,28,18,0,0.643,1,130,4.6
4147,Tate Rodemaker,4433886.0,2020,Florida State,ACC,29,17,3,0.586,0,130,4.5
2021,Jacob Conover,4696561.0,2023,Arizona State,Pac-12,38,11,3,0.289,0,130,3.4
705,Cameron Skattebo,4696981.0,2023,Arizona State,Pac-12,15,6,1,0.4,1,130,8.7
59,Adam Schulz,518526.0,2015,Houston,American Athletic,13,7,0,0.538,0,129,9.9
530,Brett Kean,3923382.0,2016,South Florida,American Athletic,26,18,1,0.692,2,129,5.0
3527,Noah Fifita,4801717.0,2022,Arizona,Pac-12,19,9,0,0.474,1,128,6.7
368,Billy Edwards,4592532.0,2023,Maryland,Big Ten,30,10,1,0.333,1,128,4.3
2126,Jalen Greene,3120349.0,2015,USC,Pac-12,4,3,0,0.75,1,127,31.8
2709,Kason Martin,4360916.0,2018,North Texas,Conference USA,13,8,0,0.615,1,126,9.7
1466,Dylan McCaffrey,4258191.0,2018,Michigan,Big Ten,15,8,0,0.533,2,126,8.4
3153,Mark Torrez,4040506.0,2017,UTEP,Conference USA,48,14,2,0.292,0,126,2.6
1969,Jack Lindsey,4035588.0,2019,Arkansas,SEC,30,13,0,0.433,3,126,4.2
1509,Emory Jones,4360230.0,2018,Florida,SEC,16,12,0,0.75,2,125,7.8
3028,Luke Altmyer,4597679.0,2022,Ole Miss,SEC,17,8,1,0.471,2,125,7.4
1072,D'Wan Mathis,4427914.0,2022,Temple,American Athletic,30,14,0,0.467,0,125,4.2
2647,K.J. Carta-Samuels,3127291.0,2015,Washington,Pac-12,24,10,1,0.417,0,124,5.2
4600,William Crest Jr.,3116456.0,2015,West Virginia,Big 12,25,11,1,0.44,0,124,5.0
840,Chase Wolf,4372559.0,2021,Wisconsin,Big Ten,16,8,2,0.5,1,124,7.8
1508,Emmett Morehead,4683501.0,2023,Boston College,ACC,30,15,0,0.5,0,124,4.1
3078,Maddox Kopp,4691966.0,2022,Colorado,Pac-12,28,15,0,0.536,1,123,4.4
3074,Mac Jones,4241464.0,2018,Alabama,SEC,13,5,0,0.385,1,123,9.5
3312,Michael Penix Jr.,4360423.0,2018,Indiana,Big Ten,24,13,0,0.542,0,123,5.1
122,Alex Thomson,3913137.0,2019,Marshall,Conference USA,9,8,0,0.889,1,123,13.7
271,Austin Kendall,4037642.0,2018,Oklahoma,Big 12,17,12,0,0.706,1,122,7.2
4254,Toa Taua,4361444.0,2018,Nevada,Mountain West,5,5,0,1.0,1,122,24.4
1916,JC French,4685345.0,2023,Georgia Southern,Sun Belt,16,13,1,0.813,1,122,7.6
3121,Malik Zaire,550967.0,2016,Notre Dame,FBS Independents,23,11,0,0.478,1,122,5.3
3778,Roman Fuller,4575909.0,2023,Tulsa,American Athletic,30,20,3,0.667,2,121,4.0
2682,Kai Millner,4643625.0,2022,California,Pac-12,15,9,0,0.6,2,121,8.1
2947,Landy Lyddy,4833635.0,2023,UAB,American Athletic,22,14,3,0.636,1,121,5.5
1828,Hunter Herring,4683912.0,2023,Louisiana Monroe,Sun Belt,30,16,0,0.533,1,121,4.0
1751,Haden Carlson,4576127.0,2023,Florida International,Conference USA,12,7,0,0.583,0,120,10.0
754,Cephus Johnson,4249400.0,2018,South Alabama,Sun Belt,20,7,1,0.35,3,120,6.0
3384,Mo Hasan,4037118.0,2019,Vanderbilt,SEC,11,7,0,0.636,1,120,10.9
3897,Sam Noyer,4040880.0,2017,Colorado,Pac-12,27,13,0,0.481,0,119,4.4
569,Brooks Barden,3120055.0,2017,Charlotte,Conference USA,30,13,2,0.433,0,119,4.0
1033,Cooper Bateman,546359.0,2016,Alabama,SEC,14,12,0,0.857,1,119,8.5
1820,Hunter Dekkers,4565358.0,2020,Iowa State,Big 12,7,5,0,0.714,1,118,16.9
1419,Drew Eckels,3124782.0,2016,Western Kentucky,Conference USA,12,6,0,0.5,2,118,9.8
348,Ben Wooldridge,4373895.0,2020,Fresno State,Mountain West,16,8,0,0.5,0,117,7.3
625,CJ Tiller,4993406.0,2023,Boise State,Mountain West,21,12,1,0.571,0,117,5.6
2033,Jacob Huesman,4036427.0,2021,Appalachian State,Sun Belt,21,12,1,0.571,1,116,5.5
1467,Dylan McCaffrey,4258191.0,2019,Michigan,Big Ten,20,10,0,0.5,1,116,5.8
292,Austin Wilson,545284.0,2016,Syracuse,ACC,27,17,2,0.63,0,116,4.3
2515,Jordan Gehrke,550268.0,2015,Colorado,Pac-12,24,12,1,0.5,1,116,4.8
3695,Rafe Peavey,559630.0,2017,SMU,American Athletic,4,4,0,1.0,1,116,29.0
1108,Dakereon Joyner,4362852.0,2022,South Carolina,SEC,6,5,0,0.833,1,115,19.2
1229,Daxx Garman,514105.0,2015,Maryland,Big Ten,18,6,1,0.333,1,115,6.4
3127,Manny Miles,3929199.0,2019,Kansas,Big 12,17,9,2,0.529,1,114,6.7
4236,Thomas Stuart,3124371.0,2015,Boise State,Mountain West,18,12,0,0.667,1,114,6.3
3169,Marvin Zanders,559579.0,2016,Missouri,SEC,12,10,0,0.833,1,114,9.5
1560,Faton Bauta,530931.0,2016,Colorado State,Mountain West,29,12,0,0.414,1,114,3.9
235,Asher O'Hara,4374350.0,2018,Middle Tennessee,Conference USA,20,9,1,0.45,0,114,5.7
982,Collin Schlee,4428439.0,2020,Kent State,Mid-American,13,7,0,0.538,2,113,8.7
3255,Max Browne,546415.0,2015,USC,Pac-12,12,8,0,0.667,0,113,9.4
3209,Matt Johnson,551919.0,2016,Charlotte,Conference USA,8,5,0,0.625,1,112,14.0
4459,Tyler Matthews,531232.0,2015,Southern Mississippi,Conference USA,7,5,0,0.714,1,112,16.0
762,Chad Voytik,530450.0,2015,Pittsburgh,ACC,24,16,1,0.667,1,112,4.7
2554,Jorge Reyna,4242995.0,2018,Fresno State,Mountain West,12,8,0,0.667,1,111,9.3
2977,Lincoln Kienholz,5078278.0,2023,Ohio State,Big Ten,22,10,0,0.455,0,111,5.0
3215,Matt McDonald,4239937.0,2018,Boston College,ACC,7,6,0,0.857,2,111,15.9
3240,Matthew Jordan,3116614.0,2016,Georgia Tech,ACC,9,3,1,0.333,1,111,12.3
3693,RJ Martinez,4876244.0,2023,Baylor,Big 12,24,12,0,0.5,0,110,4.6
2098,Jake Lange,4689993.0,2022,Southern Mississippi,Sun Belt,21,11,1,0.524,0,110,5.2
920,Clay Millen,4432733.0,2023,Colorado State,Mountain West,24,15,1,0.625,0,110,4.6
4286,Tommy Stevens,3791110.0,2018,Penn State,Big Ten,11,8,1,0.727,1,110,10.0
4700,Zeon Chriss,4870518.0,2022,Louisiana,Sun Belt,14,9,0,0.643,1,109,7.8
2421,Joey Gatewood,4361329.0,2020,Kentucky,SEC,36,17,1,0.472,0,109,3.0
1006,Connor Adair,4243364.0,2019,Memphis,American Athletic,15,10,0,0.667,0,109,7.3
1909,J.P. Caruso,3123654.0,2015,Appalachian State,Sun Belt,12,8,0,0.667,2,109,9.1
1115,Dallas Davis,3125259.0,2015,South Alabama,Sun Belt,23,11,1,0.478,1,108,4.7
3481,Nick Jeanty,3124971.0,2016,New Mexico State,Sun Belt,15,10,0,0.667,2,108,7.2
2089,Jake Haener,4243322.0,2018,Washington,Pac-12,13,9,1,0.692,1,107,8.2
2678,Kai Kroeger,4570033.0,2022,South Carolina,SEC,4,4,0,1.0,2,107,26.8
631,Cade Ballard,4577303.0,2020,Army,FBS Independents,4,2,0,0.5,1,106,26.5
1150,Daniel Parr,3919110.0,2016,Florida Atlantic,Conference USA,36,15,2,0.417,0,106,2.9
410,Braden Smith,4686343.0,2022,Louisville,ACC,6,3,1,0.5,1,106,17.7
784,Chandler Fields,4429595.0,2021,Louisiana,Sun Belt,13,9,0,0.692,1,106,8.2
3479,Nick Holley,550339.0,2017,Kent State,Mid-American,20,9,0,0.45,2,106,5.3
1856,Isaac Holder,3916616.0,2017,Eastern Michigan,Mid-American,3,3,0,1.0,1,106,35.3
3358,Miles Kendrick,4360331.0,2021,Kansas,Big 12,18,12,1,0.667,2,106,5.9
3066,M.J. Rivers,4390173.0,2018,Illinois,Big Ten,16,9,0,0.563,2,105,6.6
603,Bryson Smith,4240251.0,2019,Houston,American Athletic,4,3,0,0.75,1,105,26.3
1727,Gunnar Hoak,4035051.0,2019,Ohio State,Big Ten,6,6,0,1.0,1,104,17.3
3808,Ryan Browne,5104738.0,2023,Purdue,Big Ten,16,12,2,0.75,0,104,6.5
2267,Jason Pellerin,3930065.0,2016,Ole Miss,SEC,22,11,3,0.5,2,104,4.7
2648,K.J. Carta-Samuels,3127291.0,2016,Washington,Pac-12,13,9,0,0.692,3,104,8.0
1731,Gunnar Holmberg,4360403.0,2022,Florida International,Conference USA,20,14,0,0.7,1,103,5.2
2484,Johnny Langan,4360204.0,2020,Rutgers,Big Ten,13,11,1,0.846,2,103,7.9
234,Artur Sitkowski,4361530.0,2022,Illinois,Big Ten,25,18,1,0.72,0,103,4.1
882,Chris Parson,4870889.0,2023,Mississippi State,SEC,26,11,3,0.423,0,103,4.0
4288,Tommy Ulatowski,5082965.0,2022,Kent State,Mid-American,11,6,0,0.545,1,102,9.3
4478,Tyler Snead,4382578.0,2021,East Carolina,American Athletic,5,3,0,0.6,2,102,20.4
52,Aaron Winchester,3917540.0,2017,Georgia State,Sun Belt,9,6,1,0.667,1,102,11.3
1213,Davis Beville,4428887.0,2022,Oklahoma,Big 12,30,15,1,0.5,0,102,3.4
4357,Trexler Ivey,4689585.0,2022,Charlotte,Conference USA,16,9,0,0.563,1,101,6.3
2464,John Stephen Jones,4372000.0,2019,Arkansas,SEC,26,13,1,0.5,2,101,3.9
2479,Johnathan Brantley,4040641.0,2017,Tulane,American Athletic,17,10,1,0.588,0,101,5.9
3900,Sam Noyer,4040880.0,2021,Oregon State,Pac-12,24,11,2,0.458,0,101,4.2
4215,Tevin Carter,4801301.0,2023,Memphis,American Athletic,5,3,1,0.6,1,101,20.2
1973,Jack Miller III,4685091.0,2021,Ohio State,Big Ten,14,7,0,0.5,0,101,7.2
548,Brian Williams,546121.0,2015,Louisiana Monroe,Sun Belt,10,5,1,0.5,3,101,10.1
697,Cameron Edge,4870712.0,2023,Maryland,Big Ten,9,6,1,0.667,1,100,11.1
3356,Miles Kendrick,4360331.0,2018,Kansas,Big 12,19,11,0,0.579,1,100,5.3
1178,Darius Wade,3122790.0,2016,Boston College,ACC,19,9,1,0.474,0,100,5.3
1852,Ike Udengwu III,5151469.0,2023,Eastern Michigan,Mid-American,31,13,2,0.419,0,100,3.2
3711,Reece Udinski,4249295.0,2021,Maryland,Big Ten,15,11,1,0.733,1,100,6.7
831,Chase Jenkins,4986096.0,2023,Rice,American Athletic,19,13,1,0.684,0,100,5.3
1483,Eddie Lee Marburger,4683012.0,2022,UT San Antonio,Conference USA,25,10,0,0.4,1,100,4.0
4154,Taulia Tagovailoa,4567097.0,2019,Alabama,SEC,12,9,0,0.75,1,100,8.3
1687,Grant Gunnell,4427351.0,2023,Sam Houston State,Conference USA,22,14,1,0.636,0,100,4.5
708,Cammon Cooper,4361141.0,2020,Washington State,Pac-12,16,11,0,0.688,0,99,6.2
30,AJ Bush,3116087.0,2017,Virginia Tech,ACC,11,7,0,0.636,1,99,9.0
1490,Eli Stowers,4431574.0,2023,New Mexico State,Conference USA,8,4,0,0.5,1,99,12.4
1020,Connor Genal,4570088.0,2020,New Mexico,Mountain West,18,11,2,0.611,0,98,5.4
2096,Jake Hubenak,550539.0,2017,Texas A&M,SEC,17,13,0,0.765,0,98,5.8
1302,Destin Wade,4685698.0,2022,Kentucky,SEC,30,16,2,0.533,0,98,3.3
912,Chubba Purdy,4430836.0,2021,Florida State,ACC,5,5,0,1.0,2,98,19.6
2387,JoVoni Johnson,4429911.0,2019,Rice,Conference USA,18,10,0,0.556,1,97,5.4
4399,Turner Helton,4912238.0,2023,Western Kentucky,Conference USA,12,11,1,0.917,1,97,8.1
1201,David Cornwell,559697.0,2017,Nevada,Mountain West,25,13,3,0.52,0,97,3.9
2571,Josh Greer,3122972.0,2015,North Texas,Conference USA,23,8,2,0.348,0,97,4.2
3943,Seth Boomer,4244601.0,2019,Tulsa,American Athletic,15,8,0,0.533,1,97,6.5
3007,Logan Smothers,4431397.0,2022,Nebraska,Big Ten,19,10,0,0.526,0,96,5.1
1914,J.T. Granato,3916372.0,2016,Rice,Conference USA,19,8,2,0.421,0,96,5.1
3325,Michal Penix Jr,4386270.0,2018,Indiana,Big Ten,10,8,0,0.8,1,96,9.6
4166,Taylor Alie,551351.0,2015,Oregon,Pac-12,14,6,0,0.429,1,96,6.9
2245,Jarrett Guest,4427354.0,2021,Coastal Carolina,Sun Belt,10,9,0,0.9,1,96,9.6
3809,Ryan Buchanan,550114.0,2015,Ole Miss,SEC,13,8,1,0.615,2,96,7.4
4383,Tristan Payton,3929047.0,2016,UCF,American Athletic,4,2,0,0.5,1,96,24.0
506,Brendon Lewis,4429149.0,2020,Colorado,Pac-12,10,6,0,0.6,0,95,9.5
4564,Wiley Green,4362528.0,2022,Rice,Conference USA,18,12,1,0.667,0,95,5.3
2702,Kamal Gray,4685228.0,2020,Temple,American Athletic,21,10,2,0.476,0,95,4.5
2529,Jordan Moore,4594444.0,2021,Duke,ACC,19,9,0,0.474,1,95,5.0
4570,Will Crowder,4431633.0,2023,Troy,Sun Belt,13,9,0,0.692,1,94,7.2
1652,George Pearson,4362563.0,2018,Central Michigan,Mid-American,24,12,1,0.5,1,94,3.9
3239,Matthew Jordan,3116614.0,2015,Georgia Tech,ACC,9,5,1,0.556,1,94,10.4
3824,Ryan Glover,4248250.0,2021,California,Pac-12,29,11,0,0.379,0,94,3.2
2700,Kalil Pimpleton,4240866.0,2020,Central Michigan,Mid-American,7,4,0,0.571,1,94,13.4
1307,Deuce Wallace,4035285.0,2017,Vanderbilt,SEC,22,11,0,0.5,1,94,4.3
3667,Quincy Patterson II,4361959.0,2020,Virginia Tech,ACC,10,7,0,0.7,2,93,9.3
2031,Jacob Huesman,4036427.0,2019,Appalachian State,Sun Belt,7,5,0,0.714,2,92,13.1
3062,Lynn Bowden Jr.,4259979.0,2017,Kentucky,SEC,4,3,1,0.75,0,92,23.0
180,Antavious Willis,4428904.0,2021,Southern Mississippi,Conference USA,11,9,1,0.818,1,92,8.4
4235,Thomas Sperbeck,546224.0,2016,Boise State,Mountain West,3,3,0,1.0,3,92,30.7
3850,Ryan Rubley,550745.0,2016,Tulsa,American Athletic,11,7,0,0.636,1,92,8.4
2717,Katravis Marsh,4565303.0,2020,South Florida,American Athletic,30,14,3,0.467,0,92,3.1
314,Beau Allen,4429209.0,2021,Kentucky,SEC,12,8,0,0.667,0,92,7.7
508,Brendon Lewis,4429149.0,2022,Colorado,Pac-12,24,15,0,0.625,0,92,3.8
4339,Trenton Bourguet,4569184.0,2021,Arizona State,Pac-12,10,7,0,0.7,1,91,9.1
945,Colby Suits,4365325.0,2018,Louisiana Monroe,Sun Belt,10,6,0,0.6,1,91,9.1
2871,Koy Detmer Jr.,3932342.0,2017,BYU,FBS Independents,20,7,3,0.35,0,91,4.6
329,Ben Bryant,4360056.0,2020,Cincinnati,American Athletic,14,11,0,0.786,1,90,6.4
626,CJ Williams,4243712.0,2019,Navy,American Athletic,4,3,0,0.75,1,90,22.5
1733,Gunnar Watson,4362723.0,2019,Troy,Sun Belt,22,13,0,0.591,0,89,4.0
1224,Davis Warren,4878681.0,2022,Michigan,Big Ten,9,5,0,0.556,0,89,9.9
1403,Drake Maye,4431452.0,2021,North Carolina,ACC,10,7,0,0.7,1,89,8.9
1595,Gage Gubrud,3122176.0,2019,Washington State,Pac-12,13,10,0,0.769,1,89,6.8
2164,Jamarye Joiner,4372597.0,2021,Arizona,Pac-12,10,4,0,0.4,2,89,8.9
1070,D'Wan Mathis,4427914.0,2020,Georgia,SEC,30,12,3,0.4,1,89,3.0
1166,Dante Pettis,3127306.0,2016,Washington,Pac-12,4,2,0,0.5,1,89,22.3
4436,Tyler DeSue,4360634.0,2019,Maryland,Big Ten,14,4,0,0.286,1,88,6.3
3175,Mason Garcia,4432138.0,2020,East Carolina,American Athletic,22,9,0,0.409,0,88,4.0
2673,Kai Horton,4708067.0,2021,Tulane,American Athletic,19,8,3,0.421,0,88,4.6
3837,Ryan Hilinski,4426657.0,2023,Northwestern,Big Ten,4,2,0,0.5,1,88,22.0
420,Brady McBride,4371730.0,2018,Memphis,American Athletic,14,8,1,0.571,0,88,6.3
1030,Conor Rhoda,545472.0,2016,Minnesota,Big Ten,16,8,0,0.5,1,88,5.5
3235,Matthew Downing,4379400.0,2018,Georgia,SEC,10,8,0,0.8,0,88,8.8
4412,Ty Thompson,4432774.0,2021,Oregon,Pac-12,15,7,1,0.467,2,87,5.8
624,CJ Ogbonna,4877296.0,2023,Buffalo,Mid-American,21,8,2,0.381,1,87,4.1
1506,Emmett Morehead,4683501.0,2021,Boston College,ACC,16,6,0,0.375,0,87,5.4
1420,Drew Eckels,3124782.0,2017,Western Kentucky,Conference USA,11,8,1,0.727,0,86,7.8
3904,Sam Vidlak,4683311.0,2022,Boise State,Mountain West,14,9,0,0.643,0,86,6.1
1274,Dequan Finn,4427191.0,2019,Toledo,Mid-American,12,6,0,0.5,0,86,7.2
196,Anthony Ratliff-Williams,3895828.0,2017,North Carolina,ACC,4,3,0,0.75,2,86,21.5
2948,Lanorris Sellers,4875127.0,2023,South Carolina,SEC,4,4,0,1.0,2,86,21.5
4069,Steven Williams,4273883.0,2017,Old Dominion,Conference USA,26,8,1,0.308,0,85,3.3
4093,Ta'Quan Roberson,4427313.0,2021,Penn State,Big Ten,28,11,2,0.393,1,85,3.0
2181,James Graham,4360578.0,2020,Georgia Tech,ACC,13,6,0,0.462,0,85,6.5
4617,Xavier Arline,4686167.0,2022,Navy,American Athletic,11,4,1,0.364,2,85,7.7
1384,Dontae Strickland,3916451.0,2016,Syracuse,ACC,1,1,0,1.0,1,84,84.0
749,Cedrick Wilson,4036335.0,2016,Boise State,Mountain West,2,2,0,1.0,1,84,42.0
3222,Matt Morin,3893608.0,2016,Arizona,Pac-12,8,4,1,0.5,1,84,10.5
1041,Cord Sandberg,4371976.0,2019,Auburn,SEC,7,5,0,0.714,2,84,12.0
741,Casey Thompson,4362073.0,2019,Texas,Big 12,12,8,0,0.667,0,84,7.0
384,Blake Horvath,5081504.0,2023,Navy,American Athletic,12,6,0,0.5,2,84,7.0
2017,Jackson Williamson,4244297.0,2019,Miami (OH),Mid-American,19,8,2,0.421,0,84,4.4
3398,Myles Burkett,4714009.0,2022,Wisconsin,Big Ten,5,4,0,0.8,0,84,16.8
2146,Jalen Nixon,531430.0,2016,Louisiana,Sun Belt,13,8,0,0.615,0,84,6.5
3100,Malik Hornsby,4429133.0,2023,Texas State,Sun Belt,15,8,1,0.533,0,83,5.5
1827,Hunter Helms,4686096.0,2023,Clemson,ACC,12,9,0,0.75,0,83,6.9
3613,Peyton Mansell,4240570.0,2018,Iowa,Big Ten,8,5,1,0.625,0,83,10.4
3968,Shane Cockerille,3053041.0,2015,Maryland,Big Ten,23,11,0,0.478,0,82,3.6
1998,Jack Tuttle,4361025.0,2022,Indiana,Big Ten,12,9,0,0.75,1,82,6.8
2704,Kamrin Solomon,3122733.0,2017,Florida Atlantic,Conference USA,2,2,0,1.0,2,82,41.0
2649,K.J. Carta-Samuels,3127291.0,2017,Washington,Pac-12,10,8,0,0.8,0,82,8.2
2731,Kaylan Wiggins,4244648.0,2020,Florida International,Conference USA,30,11,1,0.367,0,81,2.7
4026,Spencer Rattler,4426339.0,2019,Oklahoma,Big 12,11,7,0,0.636,1,81,7.4
2574,Josh Hokit,4049391.0,2017,Fresno State,Mountain West,3,2,0,0.667,2,81,27.0
502,Brenden Motley,530541.0,2016,Virginia Tech,ACC,20,9,0,0.45,1,81,4.1
325,Ben Brittain,4693813.0,2022,Air Force,Mountain West,2,1,0,0.5,1,80,40.0
1945,Jace Ruder,4361575.0,2018,North Carolina,ACC,5,4,0,0.8,1,80,16.0
2292,Jay Butterfield,4430865.0,2023,San José State,Mountain West,11,7,0,0.636,1,80,7.3
3735,Richie James,3122899.0,2016,Middle Tennessee,Conference USA,7,6,0,0.857,0,80,11.4
4625,Xavier Jones,3916209.0,2015,SMU,American Athletic,2,2,0,1.0,2,79,39.5
1309,Devante Kincade,550123.0,2015,Ole Miss,SEC,15,9,0,0.6,1,79,5.3
3033,Luke Bottari,5084828.0,2023,Utah,Pac-12,11,7,0,0.636,0,79,7.2
1542,Evan Conley,4429449.0,2021,Louisville,ACC,19,10,0,0.526,1,79,4.2
4382,Tristan Gebbia,4240796.0,2022,Oregon State,Pac-12,11,10,0,0.909,0,79,7.2
4418,Tyhier Tyler,4373726.0,2021,Army,FBS Independents,7,3,1,0.429,1,79,11.3
2537,Jordan Travis,4360799.0,2019,Florida State,ACC,11,6,0,0.545,0,79,7.2
1096,DJ Riles,4812474.0,2023,Middle Tennessee,Conference USA,8,7,0,0.875,0,78,9.8
407,Braden Davis,4685309.0,2023,Syracuse,ACC,14,7,0,0.5,0,78,5.6
4295,Tony Poljan,4039271.0,2017,Central Michigan,Mid-American,21,13,0,0.619,0,78,3.7
1897,J.D. Head,4432242.0,2020,Louisiana Tech,Conference USA,14,9,1,0.643,0,78,5.6
2011,Jackson Stratton,4836471.0,2022,Colorado State,Mountain West,17,4,2,0.235,1,78,4.6
3654,Quadry Jones,4362385.0,2019,UCF,American Athletic,3,3,0,1.0,1,78,26.0
4536,Wade Freebeck,3122157.0,2016,Vanderbilt,SEC,13,6,1,0.462,0,77,5.9
2363,Jeremy Moussa,4363640.0,2018,Hawai'i,Mountain West,9,4,0,0.444,1,77,8.6
221,Arion Worthman,4038186.0,2018,Air Force,Mountain West,16,6,0,0.375,0,77,4.8
1825,Hunter Helms,4686096.0,2020,Clemson,ACC,12,9,0,0.75,2,77,6.4
2473,Johnathan Bennett,4426687.0,2020,Liberty,FBS Independents,5,4,1,0.8,1,77,15.4
3102,Malik McGue,4036927.0,2016,Army,FBS Independents,6,4,1,0.667,1,76,12.7
3412,Nacarius Fant,3124776.0,2015,Western Kentucky,Conference USA,3,2,0,0.667,2,76,25.3
3423,Nate Hampton,4602968.0,2022,Liberty,FBS Independents,8,3,0,0.375,0,76,9.5
2779,Kelvin Hopkins Jr.,4036923.0,2017,Army,FBS Independents,18,6,1,0.333,1,76,4.2
1875,Isaiah Sanders,4239964.0,2019,Air Force,Mountain West,5,5,0,1.0,0,76,15.2
2147,Jalen Robinette,554520.0,2015,Air Force,Mountain West,3,2,0,0.667,2,76,25.3
156,Andrew Celis,3124610.0,2017,Nevada,Mountain West,5,3,0,0.6,1,76,15.2
1075,D.J. Gillins,3121549.0,2017,SMU,American Athletic,4,1,0,0.25,1,76,19.0
798,Charles Montgomery,4880845.0,2023,Marshall,Sun Belt,2,1,0,0.5,1,75,37.5
1766,Harrison Barker,4689652.0,2023,UAB,American Athletic,13,6,1,0.462,1,75,5.8
3288,Michael Alaimo,4430829.0,2022,Purdue,Big Ten,18,9,1,0.5,1,75,4.2
4226,Thomas Castellanos,4773919.0,2022,UCF,American Athletic,16,9,0,0.563,0,75,4.7
1054,Courtland Sutton,3128429.0,2015,SMU,American Athletic,2,2,0,1.0,0,75,37.5
3761,Robbie Kelley,4045002.0,2019,Akron,Mid-American,28,10,3,0.357,0,75,2.7
327,Ben Bryant,4360056.0,2018,Cincinnati,American Athletic,8,6,1,0.75,0,75,9.4
1807,Holden Geriner,4714300.0,2023,Auburn,SEC,15,5,1,0.333,0,75,5.0
1375,Donovan Edwards,4431536.0,2021,Michigan,Big Ten,1,1,0,1.0,1,75,75.0
1686,Grant Gunnell,4427351.0,2022,North Texas,Conference USA,9,4,1,0.444,0,75,8.3
2546,Jordan Weeks,4362982.0,2020,UT San Antonio,Conference USA,27,9,1,0.333,0,74,2.7
3361,Miller Moss,4431580.0,2021,USC,Pac-12,13,8,0,0.615,1,74,5.7
3072,Maasai Maynor,4568526.0,2021,Navy,American Athletic,13,6,0,0.462,0,74,5.7
4221,Thayer Thomas,4240121.0,2019,NC State,ACC,5,3,0,0.6,2,74,14.8
3768,Rocky Lombardi,4241965.0,2019,Michigan State,Big Ten,21,7,2,0.333,0,74,3.5
1528,Ethan Bullock,4249828.0,2020,Oklahoma State,Big 12,20,11,1,0.55,0,74,3.7
3720,Reid Herring,4038520.0,2019,East Carolina,American Athletic,8,5,0,0.625,0,74,9.3
2395,Joe Critchlow,4256063.0,2019,BYU,FBS Independents,12,9,0,0.75,0,73,6.1
2742,Keandre Lambert,4430870.0,2022,Penn State,Big Ten,2,2,0,1.0,1,73,36.5
817,Chase Cunningham,4291782.0,2020,Middle Tennessee,Conference USA,17,9,2,0.529,0,73,4.3
1677,Graham Mertz,4426335.0,2019,Wisconsin,Big Ten,10,9,0,0.9,0,73,7.3
1128,Damion Hobbs,3139983.0,2015,Utah State,Mountain West,5,4,0,0.8,1,73,14.6
3813,Ryan Burger,4799987.0,2023,Appalachian State,Sun Belt,11,7,0,0.636,1,73,6.6
1261,Dennis Andrews,531103.0,2016,Middle Tennessee,Conference USA,3,2,0,0.667,0,73,24.3
3660,Quentin Harris,3917793.0,2017,Duke,ACC,10,7,0,0.7,1,73,7.3
687,Cam'Ron McCoy,4917305.0,2023,Eastern Michigan,Mid-American,28,12,3,0.429,0,73,2.6
3150,Mariano Valenti,4428739.0,2021,Temple,American Athletic,14,10,0,0.714,0,73,5.2
2517,Jordan Hoy,4243484.0,2017,Old Dominion,Conference USA,19,8,0,0.421,0,73,3.8
4607,Wilton Speight,3115966.0,2015,Michigan,Big Ten,25,9,1,0.36,1,73,2.9
2115,Jakeem Grant,514493.0,2015,Texas Tech,Big 12,1,1,0,1.0,1,72,72.0
4413,Ty Thompson,4432774.0,2022,Oregon,Pac-12,21,11,2,0.524,0,72,3.4
2443,John Johnson,3125461.0,2017,Troy,Sun Belt,2,2,0,1.0,1,72,36.0
4302,Tory Horton,4597703.0,2023,Colorado State,Mountain West,3,2,1,0.667,1,72,24.0
414,Brady Cook,4429435.0,2020,Missouri,SEC,7,6,0,0.857,1,72,10.3
822,Chase Forrest,3127204.0,2018,California,Pac-12,14,5,2,0.357,0,71,5.1
2536,Jordan Travis,4360799.0,2018,Louisville,ACC,14,4,1,0.286,1,71,5.1
552,Britain Covey,3926231.0,2018,Utah,Pac-12,3,3,0,1.0,2,71,23.7
4020,Spencer Brasch,4426770.0,2019,California,Pac-12,25,9,1,0.36,0,71,2.8
3303,Michael Julian,552746.0,2015,Toledo,Mid-American,7,5,0,0.714,1,71,10.1
3458,Nelson Fishback,511722.0,2015,Western Kentucky,Conference USA,8,7,0,0.875,0,70,8.8
2989,Logan Bonner,4036473.0,2017,Arkansas State,Sun Belt,21,9,1,0.429,1,70,3.3
1810,Holman Edwards,4872956.0,2023,Southern Mississippi,Sun Belt,19,8,1,0.421,0,70,3.7
2119,Jalan McClendon,3116715.0,2015,NC State,ACC,14,8,0,0.571,0,69,4.9
4526,Ui Ale,5150645.0,2023,Houston,Big 12,8,4,0,0.5,1,69,8.6
